ID,risk_flag,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS
23826,0,1553697,39,19,married,rented,no,Aviator,Eluru[25],Andhra Pradesh,13,11
23827,0,6899797,24,19,single,rented,no,Comedian,Thane,Maharashtra,10,10
23828,0,4262611,57,0,single,rented,no,Aviator,Gopalpur,West Bengal,0,10
23829,0,4151262,40,12,single,rented,yes,Army officer,Ujjain,Madhya Pradesh,11,11
23830,0,7382319,38,20,single,rented,no,Graphic Designer,Tirupati[21][22],Andhra Pradesh,9,10
23831,0,3334182,48,14,single,rented,no,Drafter,Unnao,Uttar Pradesh,8,13
23832,0,2713971,74,2,single,rented,yes,Politician,Chittoor[28],Andhra Pradesh,2,12
23833,0,1576494,36,5,single,rented,yes,Technology specialist,Raurkela Industrial Township,Odisha,5,14
23834,0,2748810,71,2,single,rented,no,Hotel Manager,Suryapet,Telangana,2,10
23835,0,644131,73,20,single,rented,no,Designer,Nanded,Maharashtra,12,14
23836,0,1818927,69,8,single,rented,no,Technical writer,Mirzapur,Uttar Pradesh,8,13
23837,0,6932717,37,0,single,rented,no,Engineer,Medininagar,Jharkhand,0,13
23838,1,3127199,26,9,single,rented,no,Army officer,Asansol,West Bengal,9,12
23839,0,384955,74,20,single,rented,no,Economist,Dharmavaram,Andhra Pradesh,9,13
23840,0,7653359,57,18,single,rented,no,Petroleum Engineer,Bellary,Karnataka,14,10
23841,0,7579274,26,8,single,rented,no,Army officer,Guna,Madhya Pradesh,5,14
23842,0,7802075,53,18,single,rented,no,Statistician,Ambattur,Tamil Nadu,7,12
23843,0,7695399,49,6,single,rented,yes,Computer hardware engineer,Deoghar,Jharkhand,6,11
23844,0,1925567,75,20,single,owned,yes,Chemical engineer,Aligarh,Uttar Pradesh,12,14
23845,0,1766902,30,14,single,rented,no,Police officer,Amritsar,Punjab,8,13
23846,0,7584472,37,20,single,rented,no,Surveyor,Bharatpur,Rajasthan,12,11
23847,0,4753619,56,2,single,rented,no,Graphic Designer,Vijayawada,Andhra Pradesh,2,12
23848,0,6368555,22,20,single,rented,yes,Aviator,Hapur,Uttar Pradesh,3,12
23849,0,5902944,26,4,single,rented,no,Computer hardware engineer,Gangtok,Sikkim,4,14
23850,1,5510769,41,19,single,rented,yes,Mechanical engineer,Bardhaman,West Bengal,8,12
23851,0,3806203,45,10,married,rented,yes,Police officer,Ratlam,Madhya Pradesh,10,13
23852,0,1648740,77,14,single,rented,no,Industrial Engineer,Jaipur,Rajasthan,6,13
23853,0,5803154,76,8,single,rented,no,Fashion Designer,Uluberia,West Bengal,3,12
23854,0,979926,61,14,single,rented,yes,Police officer,Indore,Madhya Pradesh,7,11
23855,0,9612354,22,2,single,rented,no,Aviator,Barasat,West Bengal,2,13
23856,0,6623361,76,3,single,rented,no,Financial Analyst,Mango,Jharkhand,3,13
23857,0,9230149,58,3,single,rented,no,Economist,Thiruvananthapuram,Kerala,3,13
23858,0,7767715,59,4,single,rented,no,Air traffic controller,Visakhapatnam[4],Andhra Pradesh,4,14
23859,0,6852832,44,10,single,rented,no,Financial Analyst,Pallavaram,Tamil Nadu,10,14
23860,0,8660614,24,18,single,rented,yes,Army officer,Danapur,Bihar,4,14
23861,0,1406166,56,8,single,rented,yes,Physician,Ratlam,Madhya Pradesh,8,13
23862,1,1797876,76,20,single,norent_noown,no,Mechanical engineer,Erode[17],Tamil Nadu,11,14
23863,0,1434051,67,18,single,rented,no,Psychologist,Kishanganj[35],Bihar,10,13
23864,1,5844230,44,9,single,rented,no,Computer hardware engineer,Ajmer,Rajasthan,9,13
23865,0,6437103,56,3,married,rented,no,Surgeon,Kamarhati,West Bengal,3,12
23866,0,1178145,67,0,single,rented,no,Designer,Bijapur,Karnataka,0,11
23867,0,5703891,28,14,married,rented,no,Chartered Accountant,Munger,Bihar,3,14
23868,0,7581703,40,9,married,rented,no,Petroleum Engineer,Dewas,Madhya Pradesh,9,13
23869,0,5353470,75,13,single,rented,yes,Surveyor,Mumbai,Maharashtra,5,12
23870,0,3058911,77,0,single,rented,no,Surgeon,Morena,Madhya Pradesh,0,10
23871,0,9603796,26,6,single,norent_noown,yes,Technician,Munger,Bihar,6,12
23872,0,5982820,26,5,single,rented,no,Surveyor,Tiruppur,Tamil Nadu,5,13
23873,0,7474639,44,12,single,rented,yes,Chef,Tadipatri,Andhra Pradesh,3,13
23874,0,3278154,56,20,single,rented,no,Technology specialist,Gorakhpur,Uttar Pradesh,6,12
23875,0,7098273,67,10,single,rented,no,Chartered Accountant,Eluru[25],Andhra Pradesh,3,12
23876,0,9655646,27,12,single,rented,no,Police officer,Danapur,Bihar,5,10
23877,0,4140213,45,6,single,rented,no,Flight attendant,Parbhani,Maharashtra,6,14
23878,0,5238649,42,10,single,owned,yes,Drafter,Bareilly,Uttar Pradesh,4,11
23879,0,9402303,72,9,single,rented,no,Army officer,Aligarh,Uttar Pradesh,5,10
23880,0,1900932,69,11,single,rented,no,Mechanical engineer,Erode[17],Tamil Nadu,5,10
23881,0,1932516,57,15,single,rented,yes,Economist,Hosur,Tamil Nadu,11,10
23882,0,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10
23883,0,603307,46,12,married,rented,yes,Scientist,Bongaigaon,Assam,12,10
23884,0,912811,32,13,single,rented,no,Comedian,Tenali,Andhra Pradesh,4,10
23885,0,6305461,41,11,single,rented,yes,Air traffic controller,Mirzapur,Uttar Pradesh,7,14
23886,0,6503458,55,17,single,rented,no,Web designer,Bhusawal,Maharashtra,9,13
23887,0,1967194,58,9,single,rented,no,Air traffic controller,Rewa,Madhya Pradesh,9,11
23888,0,5716837,32,8,single,rented,yes,Technical writer,Jammu[16],Jammu and Kashmir,8,14
23889,1,1223133,68,6,single,norent_noown,no,Chartered Accountant,Kozhikode,Kerala,6,10
23890,1,535157,50,2,married,rented,no,Engineer,Kochi,Kerala,2,10
23891,0,6751385,21,9,single,rented,no,Civil engineer,Uluberia,West Bengal,9,12
23892,0,415771,77,10,single,rented,no,Scientist,Muzaffarpur,Bihar,10,12
23893,1,6097020,48,10,single,rented,no,Physician,Gangtok,Sikkim,10,13
23894,0,7665233,79,10,single,rented,no,Secretary,Erode[17],Tamil Nadu,3,12
23895,0,238772,25,16,single,rented,no,Surveyor,Motihari[34],Bihar,14,13
23896,0,7134942,28,20,single,rented,yes,Computer hardware engineer,Raiganj,West Bengal,11,10
23897,0,6176694,66,10,single,rented,no,Designer,Allahabad,Uttar Pradesh[5],7,14
23898,0,3553720,49,4,single,rented,no,Architect,Kottayam,Kerala,4,13
23899,1,4323553,54,13,single,rented,no,Computer operator,Gorakhpur,Uttar Pradesh,3,12
23900,0,7736608,47,18,single,rented,yes,Civil engineer,Kota[6],Rajasthan,3,13
23901,0,409142,63,4,single,rented,yes,Civil servant,Jamalpur[36],Bihar,4,12
23902,0,1161425,45,14,single,rented,no,Biomedical Engineer,Bongaigaon,Assam,13,13
23903,0,3315193,64,16,single,rented,no,Engineer,Phagwara,Punjab,6,12
23904,0,7564019,38,19,single,rented,yes,Comedian,Machilipatnam,Andhra Pradesh,13,14
23905,0,9921748,60,4,single,rented,no,Surveyor,Kakinada,Andhra Pradesh,4,11
23906,0,9669201,59,2,single,rented,no,Civil engineer,Vijayanagaram,Andhra Pradesh,2,14
23907,0,9998070,58,13,single,rented,no,Secretary,Vijayanagaram,Andhra Pradesh,13,13
23908,0,5873367,40,14,single,rented,no,Design Engineer,Rajahmundry[19][20],Andhra Pradesh,12,12
23909,0,182326,27,12,single,rented,yes,Industrial Engineer,Loni,Uttar Pradesh,4,14
23910,0,1892122,78,10,single,rented,no,Civil servant,Tezpur,Assam,6,11
23911,0,9760667,63,17,single,rented,no,Chartered Accountant,Khandwa,Madhya Pradesh,13,12
23912,0,7665233,79,10,single,rented,no,Secretary,Erode[17],Tamil Nadu,3,12
23913,0,5148277,49,10,single,norent_noown,yes,Librarian,Berhampur,Odisha,7,12
23914,0,785016,36,16,single,rented,no,Economist,Hospet,Karnataka,7,12
23915,0,3316589,76,6,single,rented,no,Police officer,Gurgaon,Haryana,3,14
23916,1,8284930,27,17,single,rented,no,Comedian,Amravati,Maharashtra,8,11
23917,0,5125951,56,10,single,rented,yes,Physician,Narasaraopet,Andhra Pradesh,7,13
23918,0,2745694,36,11,single,rented,no,Industrial Engineer,"Khora, Ghaziabad",Uttar Pradesh,9,13
23919,0,6826034,56,14,single,rented,no,Surveyor,Bathinda,Punjab,5,11
23920,0,2711008,50,1,single,norent_noown,no,Computer hardware engineer,Muzaffarpur,Bihar,1,12
23921,0,3345583,32,2,single,rented,no,Mechanical engineer,Ozhukarai,Puducherry,2,14
23922,1,4705172,62,4,single,rented,no,Air traffic controller,Bongaigaon,Assam,4,12
23923,1,9749313,72,17,single,rented,yes,Aviator,Medininagar,Jharkhand,14,11
23924,1,3560975,27,12,single,rented,no,Analyst,Mango,Jharkhand,7,13
23925,0,801797,45,16,single,rented,no,Firefighter,Nangloi Jat,Delhi,10,14
23926,0,181844,33,6,married,rented,no,Computer hardware engineer,South Dumdum,West Bengal,6,11
23927,0,4217767,28,4,single,rented,yes,Statistician,Udaipur,Rajasthan,4,13
23928,0,9546680,79,17,single,rented,no,Physician,Dehradun,Uttarakhand,7,11
23929,0,9733213,59,14,single,rented,no,Lawyer,Medininagar,Jharkhand,14,14
23930,0,4803487,63,13,single,rented,yes,Petroleum Engineer,Burhanpur,Madhya Pradesh,12,13
23931,0,2699320,27,1,single,rented,no,Police officer,Mangalore,Karnataka,1,10
23932,0,9926354,29,4,single,rented,no,Chartered Accountant,Dibrugarh,Assam,3,11
23933,0,9574852,48,14,single,rented,yes,Surveyor,South Dumdum,West Bengal,14,10
23934,0,132850,72,0,single,norent_noown,no,Chef,Kadapa[23],Andhra Pradesh,0,11
23935,1,2291389,68,19,single,rented,no,Technical writer,Eluru[25],Andhra Pradesh,6,13
23936,0,2825908,45,1,single,rented,yes,Fashion Designer,Khammam,Telangana,1,10
23937,0,5462289,64,1,single,rented,no,Police officer,Parbhani,Maharashtra,1,14
23938,0,1923707,40,16,single,rented,no,Design Engineer,Bellary,Karnataka,4,12
23939,1,4286718,59,0,single,rented,yes,Magistrate,Pudukkottai,Tamil Nadu,0,10
23940,0,6471065,68,10,single,owned,yes,Hotel Manager,Erode[17],Tamil Nadu,5,14
23941,0,733276,30,9,single,rented,yes,Geologist,Rourkela,Odisha,3,14
23942,0,7315839,72,8,married,rented,no,Air traffic controller,Kamarhati,West Bengal,8,14
23943,0,2776169,27,16,single,rented,no,Flight attendant,Mirzapur,Uttar Pradesh,8,10
23944,1,9976619,71,5,single,rented,no,Artist,New Delhi,Delhi,4,12
23945,0,4383720,48,7,single,rented,yes,Technician,Secunderabad,Telangana,7,12
23946,0,3553290,50,8,single,rented,no,Technician,Phagwara,Punjab,8,11
23947,0,7192065,61,11,married,rented,no,Design Engineer,Nandyal,Andhra Pradesh,11,14
23948,0,9029413,72,6,single,rented,yes,Dentist,Kollam,Kerala,6,14
23949,0,9934332,76,7,single,rented,no,Engineer,North Dumdum,West Bengal,7,14
23950,0,74431,65,14,single,rented,no,Magistrate,Tirupati[21][22],Andhra Pradesh,3,14
23951,0,1856689,46,5,single,rented,yes,Air traffic controller,Amravati,Maharashtra,5,12
23952,1,4295693,52,13,single,rented,no,Graphic Designer,Deoghar,Jharkhand,6,13
23953,1,6650713,72,8,single,rented,no,Librarian,Bulandshahr,Uttar Pradesh,8,11
23954,0,8103934,43,6,single,rented,no,Politician,Bihar Sharif,Bihar,3,10
23955,0,4231253,79,19,single,rented,yes,Technician,Thrissur,Kerala,10,10
23956,0,4038904,25,6,single,rented,yes,Architect,Siliguri,West Bengal,6,12
23957,0,5273020,29,1,married,rented,no,Economist,Orai,Uttar Pradesh,1,14
23958,1,6577271,51,19,single,rented,no,Aviator,Rajpur Sonarpur,West Bengal,10,10
23959,0,8476529,41,14,single,owned,no,Scientist,Bhavnagar,Gujarat,4,10
23960,0,424671,64,15,single,rented,yes,Firefighter,Satna,Madhya Pradesh,4,11
23961,0,1429501,71,2,single,rented,no,Microbiologist,Ozhukarai,Puducherry,2,10
23962,0,942803,69,19,single,rented,yes,Geologist,Nanded,Maharashtra,9,14
23963,0,3018066,78,4,single,rented,no,Librarian,Sonipat,Haryana,4,12
23964,0,3755934,41,12,single,rented,no,Aviator,Mathura,Uttar Pradesh,3,10
23965,1,6115704,57,17,single,owned,no,Economist,Deoghar,Jharkhand,12,14
23966,0,2135335,26,4,single,rented,no,Firefighter,Kanpur,Uttar Pradesh,4,11
23967,0,6913338,61,16,single,rented,yes,Consultant,Satara,Maharashtra,11,14
23968,0,430836,33,5,single,rented,no,Lawyer,Pune,Maharashtra,5,13
23969,0,1698437,40,10,single,owned,yes,Magistrate,Bhopal,Madhya Pradesh,10,11
23970,0,4432283,61,5,single,rented,no,Lawyer,Tiruchirappalli[10],Tamil Nadu,5,10
23971,1,6969623,26,17,single,rented,no,Technology specialist,Raipur,Chhattisgarh,9,11
23972,0,6097020,48,10,single,rented,no,Physician,Gangtok,Sikkim,10,13
23973,1,3697044,53,3,single,rented,yes,Financial Analyst,Ozhukarai,Puducherry,3,12
23974,0,6159082,48,20,single,rented,yes,Statistician,Faridabad,Haryana,12,11
23975,0,6987406,27,10,single,rented,no,Scientist,Agra,Uttar Pradesh,8,11
23976,1,4691275,56,6,married,rented,no,Graphic Designer,Ambattur,Tamil Nadu,6,13
23977,1,8658313,44,2,single,rented,no,Psychologist,Chapra,Bihar,2,11
23978,0,2018380,21,10,single,rented,no,Fashion Designer,Tirupati[21][22],Andhra Pradesh,10,10
23979,0,7164498,70,18,single,rented,no,Magistrate,Jhansi,Uttar Pradesh,10,14
23980,1,2391997,69,19,single,rented,no,Magistrate,Sirsa,Haryana,6,11
23981,0,3367218,28,5,single,rented,no,Analyst,Raiganj,West Bengal,4,11
23982,0,247326,68,1,single,rented,no,Designer,Deoghar,Jharkhand,1,13
23983,0,6212340,56,11,single,rented,no,Drafter,Buxar[37],Bihar,11,12
23984,1,7783136,44,13,single,rented,no,Physician,Miryalaguda,Telangana,9,12
23985,0,2489299,22,2,single,rented,no,Lawyer,Kishanganj[35],Bihar,2,11
23986,0,6239581,38,8,single,rented,yes,Air traffic controller,Thane,Maharashtra,8,13
23987,0,2460009,62,9,single,rented,no,Web designer,Kottayam,Kerala,6,13
23988,0,2675511,69,3,single,rented,no,Chartered Accountant,Vijayanagaram,Andhra Pradesh,3,10
23989,0,1847709,44,3,single,rented,yes,Scientist,Thiruvananthapuram,Kerala,3,12
23990,0,8727386,46,9,single,rented,no,Lawyer,Shimoga,Karnataka,5,10
23991,0,8886565,68,14,single,rented,no,Industrial Engineer,Dhule,Maharashtra,5,14
23992,0,2503015,66,18,single,rented,yes,Secretary,Jalgaon,Maharashtra,11,13
23993,0,4608251,59,0,single,rented,no,Flight attendant,Korba,Chhattisgarh,0,10
23994,0,754974,32,9,single,rented,no,Secretary,Hapur,Uttar Pradesh,9,13
23995,0,2453544,47,10,single,rented,no,Architect,Bharatpur,Rajasthan,5,14
23996,0,4644109,52,14,single,rented,no,Dentist,Karaikudi,Tamil Nadu,6,14
23997,0,7291839,41,1,single,rented,yes,Surgeon,Thane,Maharashtra,1,12
23998,0,622010,65,8,single,rented,no,Consultant,Kakinada,Andhra Pradesh,8,13
23999,0,8381715,72,0,single,rented,yes,Surveyor,North Dumdum,West Bengal,0,10
24000,0,7574516,40,10,single,rented,no,Software Developer,Parbhani,Maharashtra,9,13
24001,0,8011600,66,7,single,rented,no,Statistician,Vellore,Tamil Nadu,6,12
24002,0,3456424,76,8,single,rented,no,Surveyor,Raurkela Industrial Township,Odisha,8,13
24003,0,4385015,44,6,single,rented,no,Surveyor,Mangalore,Karnataka,3,10
24004,0,7812448,62,18,single,rented,no,Army officer,Bhopal,Madhya Pradesh,13,12
24005,1,4991059,39,11,single,rented,no,Magistrate,Jhansi,Uttar Pradesh,11,14
24006,0,7049933,23,16,single,rented,no,Flight attendant,Anantapuram[24],Andhra Pradesh,5,10
24007,0,8391535,68,13,married,rented,no,Geologist,Tenali,Andhra Pradesh,4,10
24008,0,4626494,48,4,single,rented,no,Comedian,Gandhidham,Gujarat,4,12
24009,0,8259435,64,15,single,rented,no,Technical writer,Chapra,Bihar,4,10
24010,0,2917436,27,12,single,rented,no,Army officer,Muzaffarpur,Bihar,8,11
24011,0,3972501,48,0,single,rented,yes,Microbiologist,Avadi,Tamil Nadu,0,14
24012,0,9396804,66,8,married,rented,no,Industrial Engineer,Bidhannagar,West Bengal,8,10
24013,0,3295175,47,18,single,rented,no,Air traffic controller,Danapur,Bihar,6,10
24014,0,6991135,31,16,single,norent_noown,yes,Fashion Designer,Mehsana,Gujarat,11,11
24015,0,753027,34,4,single,rented,no,Civil servant,Mehsana,Gujarat,4,14
24016,0,2015341,47,6,single,rented,no,Graphic Designer,Panvel,Maharashtra,6,13
24017,0,1871961,64,4,single,rented,no,Civil engineer,Dindigul,Tamil Nadu,4,11
24018,0,972554,54,13,single,rented,yes,Comedian,Barasat,West Bengal,13,12
24019,0,4022242,69,17,single,rented,no,Magistrate,Panihati,West Bengal,9,12
24020,0,8010013,45,11,single,rented,no,Technical writer,Hazaribagh,Jharkhand,7,14
24021,0,2421681,33,8,single,rented,yes,Technology specialist,Kurnool[18],Andhra Pradesh,4,13
24022,0,2487959,48,20,single,rented,no,Chef,Agra,Uttar Pradesh,5,10
24023,1,6162373,42,18,single,rented,yes,Civil engineer,Aizawl,Mizoram,4,13
24024,1,9021260,30,17,single,rented,no,Analyst,Sasaram[30],Bihar,12,13
24025,0,4431635,60,19,single,rented,no,Geologist,Darbhanga,Bihar,6,14
24026,0,9910826,79,8,single,rented,no,Architect,Kurnool[18],Andhra Pradesh,8,10
24027,0,4015092,72,18,single,rented,yes,Consultant,Aurangabad[39],Bihar,11,12
24028,0,1325345,66,8,single,rented,no,Financial Analyst,Moradabad,Uttar Pradesh,8,14
24029,1,1108464,57,20,single,rented,no,Engineer,Morena,Madhya Pradesh,7,14
24030,0,7379284,24,12,single,rented,yes,Scientist,Gurgaon,Haryana,9,11
24031,0,6244382,58,10,single,rented,no,Firefighter,Bulandshahr,Uttar Pradesh,4,10
24032,0,4397222,25,13,single,rented,yes,Industrial Engineer,Saharsa[29],Bihar,8,12
24033,0,9772588,72,16,single,rented,yes,Geologist,North Dumdum,West Bengal,8,12
24034,0,6129612,42,13,single,owned,no,Microbiologist,Amaravati,Andhra Pradesh,6,12
24035,0,2036508,67,19,single,rented,no,Chartered Accountant,Ambarnath,Maharashtra,6,10
24036,0,6605548,61,7,single,rented,no,Petroleum Engineer,Ramgarh,Jharkhand,7,13
24037,0,3756692,33,4,single,rented,yes,Aviator,Bellary,Karnataka,4,13
24038,1,2276484,31,19,married,rented,yes,Industrial Engineer,Dhanbad,Jharkhand,7,14
24039,0,1161306,32,5,single,rented,no,Psychologist,Chittoor[28],Andhra Pradesh,5,10
24040,0,1400551,66,4,single,rented,yes,Official,Kochi,Kerala,4,11
24041,0,1744080,41,14,single,rented,yes,Civil engineer,Nagaon,Assam,12,13
24042,0,1350561,49,12,single,rented,no,Chemical engineer,Pali,Rajasthan,3,14
24043,0,6735953,36,19,single,rented,no,Psychologist,Buxar[37],Bihar,12,10
24044,0,9482746,68,10,single,rented,no,Physician,Indore,Madhya Pradesh,6,11
24045,0,985799,78,10,single,rented,no,Architect,Bijapur,Karnataka,10,10
24046,0,2637175,25,6,married,rented,no,Surgeon,Hindupur,Andhra Pradesh,6,11
24047,1,3261320,73,9,single,rented,no,Psychologist,Motihari[34],Bihar,8,10
24048,0,6701205,71,13,married,rented,no,Statistician,Silchar,Assam,5,13
24049,0,7833830,51,4,single,rented,no,Microbiologist,Maheshtala,West Bengal,4,10
24050,0,6152756,49,3,married,rented,no,Psychologist,Surat,Gujarat,3,14
24051,0,5993219,79,17,single,rented,yes,Biomedical Engineer,Nagaon,Assam,4,12
24052,0,8621608,74,13,single,rented,no,Artist,Vijayawada,Andhra Pradesh,4,13
24053,0,1916815,53,8,single,rented,no,Police officer,Chinsurah,West Bengal,8,14
24054,0,5028396,38,16,single,rented,no,Flight attendant,"Khora, Ghaziabad",Uttar Pradesh,4,10
24055,0,6010140,75,15,single,rented,yes,Fashion Designer,Jalandhar,Punjab,9,10
24056,1,163900,61,7,single,rented,no,Economist,Gulbarga,Karnataka,5,14
24057,0,5215058,39,16,single,rented,no,Architect,Madurai,Tamil Nadu,3,13
24058,0,3921757,77,11,single,rented,no,Economist,Kolkata,West Bengal,3,14
24059,0,3478269,28,2,single,rented,no,Software Developer,Gopalpur,West Bengal,2,13
24060,0,5641705,23,6,single,rented,no,Design Engineer,Noida,Uttar Pradesh,6,11
24061,0,3776388,30,13,single,rented,no,Engineer,Dibrugarh,Assam,6,14
24062,1,9243110,47,3,married,rented,no,Designer,Tumkur,Karnataka,3,11
24063,0,9777389,29,9,single,owned,no,Comedian,Kharagpur,West Bengal,9,14
24064,0,4709297,42,14,single,rented,yes,Designer,Kota[6],Rajasthan,6,10
24065,0,1451174,69,5,married,rented,no,Financial Analyst,Patna,Bihar,5,12
24066,0,710851,21,19,single,rented,yes,Psychologist,Noida,Uttar Pradesh,14,12
24067,0,3006135,59,18,single,rented,no,Chartered Accountant,Solapur,Maharashtra,6,10
24068,0,7177631,70,14,single,rented,no,Official,Bareilly,Uttar Pradesh,12,14
24069,1,4089865,71,11,single,rented,no,Computer hardware engineer,Ichalkaranji,Maharashtra,7,11
24070,0,3322299,42,16,single,rented,yes,Industrial Engineer,Ludhiana,Punjab,8,13
24071,0,3658284,57,0,single,rented,yes,Fashion Designer,Jammu[16],Jammu and Kashmir,0,11
24072,0,1789952,27,4,married,rented,no,Police officer,Buxar[37],Bihar,4,11
24073,0,9045432,49,3,single,rented,no,Engineer,Sultan Pur Majra,Delhi,3,10
24074,0,1967586,56,19,single,rented,no,Drafter,Bongaigaon,Assam,10,12
24075,0,9438795,62,14,single,rented,no,Technology specialist,Jalgaon,Maharashtra,10,11
24076,0,4380624,48,12,single,owned,no,Hotel Manager,Bally,West Bengal,12,12
24077,0,1281153,71,0,married,rented,no,Designer,Bhagalpur,Bihar,0,11
24078,1,8342442,30,17,single,rented,no,Chemical engineer,Jammu[16],Jammu and Kashmir,11,10
24079,0,8371842,66,15,single,owned,no,Comedian,Jalandhar,Punjab,4,11
24080,0,6866088,68,19,married,rented,yes,Web designer,Ichalkaranji,Maharashtra,10,13
24081,0,6247406,50,10,single,rented,no,Air traffic controller,Solapur,Maharashtra,6,13
24082,0,6772070,28,19,single,rented,no,Consultant,Durgapur,West Bengal,10,13
24083,0,248099,56,9,single,rented,no,Police officer,Surat,Gujarat,7,12
24084,0,3106207,66,6,single,rented,no,Petroleum Engineer,Sirsa,Haryana,4,10
24085,0,7125924,77,5,single,rented,no,Architect,Alwar,Rajasthan,5,13
